date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:28:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Jan%202025%2004:28:32%20GMT	http://www.tesol.org/docs/default-source/papers-and-briefs/professional-paper-26-march-2014.pdf?sfvrsn=4	C:/My%20Web%20Sites/Tesol/www.tesol.org/docs/default-source/papers-and-briefs/professional-paper-26-march-2014.1b25014.delayed	(from https://www.tesol.org/professional-development/publications-and-research/research-and-standards/standards/)
11:28:34	0/0	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2012%20Jan%202025%2004:28:34%20GMT	https://www.tesol.org/docs/default-source/papers-and-briefs/professional-paper-26-march-2014.pdf?sfvrsn=4	C:/My%20Web%20Sites/Tesol/www.tesol.org/docs/default-source/papers-and-briefs/professional-paper-26-march-2014.1b35014.delayed	(from https://www.tesol.org/professional-development/publications-and-research/research-and-standards/standards/)
11:28:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Jan%202025%2004:28:34%20GMT	http://www.tesol.org/docs/default-source/advocacy/ccss_convening_final-5-3-13.pdf?sfvrsn=4	C:/My%20Web%20Sites/Tesol/www.tesol.org/docs/default-source/advocacy/ccss_convening_final-5-3-13.1b45014.delayed	(from https://www.tesol.org/professional-development/publications-and-research/research-and-standards/standards/)
11:28:36	0/0	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2012%20Jan%202025%2004:28:35%20GMT	https://www.tesol.org/docs/default-source/advocacy/ccss_convening_final-5-3-13.pdf?sfvrsn=4	C:/My%20Web%20Sites/Tesol/www.tesol.org/docs/default-source/advocacy/ccss_convening_final-5-3-13.1b55014.delayed	(from https://www.tesol.org/professional-development/publications-and-research/research-and-standards/standards/)
11:28:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Jan%202025%2004:28:35%20GMT	http://www.tesol.org/docs/advocacy/overview-of-common-core-state-standards-initiatives-for-ells-a-tesol-issue-brief-march-2013.pdf?sfvrsn=4	C:/My%20Web%20Sites/Tesol/www.tesol.org/docs/advocacy/overview-of-common-core-state-standards-initiatives-for-ells-a-tesol-issue-brief-march-2013.1b65014.delayed	(from https://www.tesol.org/professional-development/publications-and-research/research-and-standards/standards/)
11:28:37	0/0	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2012%20Jan%202025%2004:28:37%20GMT	https://www.tesol.org/docs/advocacy/overview-of-common-core-state-standards-initiatives-for-ells-a-tesol-issue-brief-march-2013.pdf?sfvrsn=4	C:/My%20Web%20Sites/Tesol/www.tesol.org/docs/advocacy/overview-of-common-core-state-standards-initiatives-for-ells-a-tesol-issue-brief-march-2013.1b75014.delayed	(from https://www.tesol.org/professional-development/publications-and-research/research-and-standards/standards/)
11:28:40	359311/359311	---M--	200	added ('OK')	application/pdf	etag:%221d94ad888a1310f%22	https://www.tesol.org/media/jf5p2nlm/tesol-guidelines-for-developing-efl-professional-teaching-standards.pdf	C:/My%20Web%20Sites/Tesol/www.tesol.org/media/jf5p2nlm/tesol-guidelines-for-developing-efl-professional-teaching-standards.pdf	(from https://www.tesol.org/professional-development/publications-and-research/research-and-standards/standards/)
11:28:41	350955/350955	---M--	200	added ('OK')	application/pdf	etag:%221d957499a7c7feb%22	https://www.tesol.org/media/v33fewo0/2018-tesol-teacher-prep-standards-final.pdf	C:/My%20Web%20Sites/Tesol/www.tesol.org/media/v33fewo0/2018-tesol-teacher-prep-standards-final.pdf	(from https://www.tesol.org/professional-development/publications-and-research/research-and-standards/standards/)
11:28:41	146453/146453	---M--	200	added ('OK')	image/png	etag:%221d94ad895c30595%22	https://www.tesol.org/media/zukf20dz/metal-globe-unsplash-david-watkis-uk.png	C:/My%20Web%20Sites/Tesol/www.tesol.org/media/zukf20dz/metal-globe-unsplash-david-watkis-uk.png	(from https://www.tesol.org/tesol-global-community/affiliates/find-an-affiliate/)
11:28:43	146453/146453	---M--	200	added ('OK')	image/png	etag:%221d94ad895c30595%22	https://www.tesol.org/media/zukf20dz/metal-globe-unsplash-david-watkis-uk.png?width=48&height=48	C:/My%20Web%20Sites/Tesol/www.tesol.org/media/zukf20dz/metal-globe-unsplash-david-watkis-uke185.png	(from https://www.tesol.org/tesol-global-community/affiliates/find-an-affiliate/)
11:28:43	61598/61598	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2004:28:43%20GMT	https://www.tesol.org/resource-center?page=1	C:/My%20Web%20Sites/Tesol/www.tesol.org/resource-center2679.html	(from https://www.tesol.org/resource-center)
11:28:45	60934/60934	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2004:28:44%20GMT	https://www.tesol.org/resource-center?page=2	C:/My%20Web%20Sites/Tesol/www.tesol.org/resource-center4658.html	(from https://www.tesol.org/resource-center)
11:28:46	63073/63073	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2004:28:45%20GMT	https://www.tesol.org/resource-center?page=3	C:/My%20Web%20Sites/Tesol/www.tesol.org/resource-center9ba9.html	(from https://www.tesol.org/resource-center)
11:28:47	62850/62850	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2004:28:47%20GMT	https://www.tesol.org/resource-center?page=4	C:/My%20Web%20Sites/Tesol/www.tesol.org/resource-centerfdb0.html	(from https://www.tesol.org/resource-center)
11:28:49	61025/61025	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2004:28:48%20GMT	https://www.tesol.org/resource-center?page=5	C:/My%20Web%20Sites/Tesol/www.tesol.org/resource-centeraf4d.html	(from https://www.tesol.org/resource-center)
11:28:52	603857/603857	---M--	200	added ('OK')	image/png	etag:%221d99b099deb0f51%22	https://www.tesol.org/media/4ypnalng/tesol-microsoft-accelerators-guide_literacy_cover.png	C:/My%20Web%20Sites/Tesol/www.tesol.org/media/4ypnalng/tesol-microsoft-accelerators-guide_literacy_cover.png	(from https://www.tesol.org/resource-center/tesol-guide-to-using-microsoft-learning-accelerators-with-multilingual-learners-of-english/)
11:28:52	5077306/5077306	---M--	200	added ('OK')	application/pdf	etag:%221d99b08df6b60ba%22	https://www.tesol.org/media/pnjnpdui/tesol-microsoft-accelerators-guide_final.pdf	C:/My%20Web%20Sites/Tesol/www.tesol.org/media/pnjnpdui/tesol-microsoft-accelerators-guide_final.pdf	(from https://www.tesol.org/resource-center/tesol-guide-to-using-microsoft-learning-accelerators-with-multilingual-learners-of-english/)
11:28:53	286991/286991	---M--	200	added ('OK')	application/pdf	etag:%221d94ad886dee60f%22	https://www.tesol.org/media/hdepka0x/how-to-increase-engagement-in-online-synchronous-language-classrooms-some-more-useful-tips-3.pdf	C:/My%20Web%20Sites/Tesol/www.tesol.org/media/hdepka0x/how-to-increase-engagement-in-online-synchronous-language-classrooms-some-more-useful-tips-3.pdf	(from https://www.tesol.org/resource-center/how-to-increase-engagement-in-online-synchronous-language-classrooms-some-useful-tips/)
11:28:57	60941/60941	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2004:28:55%20GMT	https://www.tesol.org/resource-center/?page=2	C:/My%20Web%20Sites/Tesol/www.tesol.org/resource-center/index4658.html	(from https://www.tesol.org/resource-center/)
11:28:57	63080/63080	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2004:28:55%20GMT	https://www.tesol.org/resource-center/?page=3	C:/My%20Web%20Sites/Tesol/www.tesol.org/resource-center/index9ba9.html	(from https://www.tesol.org/resource-center/)
11:28:57	43733/43733	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2004:28:55%20GMT	https://www.tesol.org/resource-center/orangeslice-teacher-rubric/	C:/My%20Web%20Sites/Tesol/www.tesol.org/resource-center/orangeslice-teacher-rubric/index.html	(from https://www.tesol.org/resource-center/?page=4)
11:29:01	43272/43272	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2004:28:58%20GMT	https://www.tesol.org/resource-center/writing-an-opinion-paragraph-in-zoom-classes/	C:/My%20Web%20Sites/Tesol/www.tesol.org/resource-center/writing-an-opinion-paragraph-in-zoom-classes/index.html	(from https://www.tesol.org/resource-center/?page=4)
11:29:01	41213/41213	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2004:28:58%20GMT	https://www.tesol.org/resource-center/unity-and-coherence-in-a-paragraph/	C:/My%20Web%20Sites/Tesol/www.tesol.org/resource-center/unity-and-coherence-in-a-paragraph/index.html	(from https://www.tesol.org/resource-center/?page=4)
11:29:01	43533/43533	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2004:28:58%20GMT	https://www.tesol.org/resource-center/lesson-plan-on-writing-a-topic-sentence/	C:/My%20Web%20Sites/Tesol/www.tesol.org/resource-center/lesson-plan-on-writing-a-topic-sentence/index.html	(from https://www.tesol.org/resource-center/?page=4)
11:29:05	43708/43708	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2004:29:03%20GMT	https://www.tesol.org/resource-center/lesson-plan-on-writing-unity/	C:/My%20Web%20Sites/Tesol/www.tesol.org/resource-center/lesson-plan-on-writing-unity/index.html	(from https://www.tesol.org/resource-center/?page=4)
11:29:05	42163/42163	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2004:29:03%20GMT	https://www.tesol.org/resource-center/writing-rating-scale/	C:/My%20Web%20Sites/Tesol/www.tesol.org/resource-center/writing-rating-scale/index.html	(from https://www.tesol.org/resource-center/?page=4)
11:29:05	43793/43793	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2004:29:03%20GMT	https://www.tesol.org/resource-center/technology-integration-into-formative-assessment-h5p/	C:/My%20Web%20Sites/Tesol/www.tesol.org/resource-center/technology-integration-into-formative-assessment-h5p/index.html	(from https://www.tesol.org/resource-center/?page=4)
11:29:05	2357653/2357653	---M--	200	added ('OK')	application/pdf	etag:%221d94c6a0c628895%22	https://www.tesol.org/media/rdxp3sse/5-dec-presentation-slides.pdf	C:/My%20Web%20Sites/Tesol/www.tesol.org/media/rdxp3sse/5-dec-presentation-slides.pdf	(from https://www.tesol.org/resource-center/els-in-the-early-years-focus-on-high-quality-teaching-practices-for-prek-k/)
11:29:07	40172/40172	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2004:29:07%20GMT	https://www.tesol.org/resource-center/relative-clauses-speaking-activity/	C:/My%20Web%20Sites/Tesol/www.tesol.org/resource-center/relative-clauses-speaking-activity/index.html	(from https://www.tesol.org/resource-center/?page=4)
11:29:07	43249/43249	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2004:29:07%20GMT	https://www.tesol.org/resource-center/a-speaking-activity/	C:/My%20Web%20Sites/Tesol/www.tesol.org/resource-center/a-speaking-activity/index.html	(from https://www.tesol.org/resource-center/?page=4)
11:29:09	40451/40451	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2004:29:07%20GMT	https://www.tesol.org/resource-center/deduction-and-speculation/	C:/My%20Web%20Sites/Tesol/www.tesol.org/resource-center/deduction-and-speculation/index.html	(from https://www.tesol.org/resource-center/?page=4)
11:29:09	276680/276680	---M--	200	added ('OK')	image/jpeg	etag:%221da74c2af0e3548%22	https://www.tesol.org/media/kmaktput/advocacy-pic.jpg	C:/My%20Web%20Sites/Tesol/www.tesol.org/media/kmaktput/advocacy-pic.jpg	(from https://www.tesol.org/about/tesol-statements-and-action/)
11:29:10	41015/41015	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2004:29:08%20GMT	https://www.tesol.org/resource-center/writing-activity/	C:/My%20Web%20Sites/Tesol/www.tesol.org/resource-center/writing-activity/index.html	(from https://www.tesol.org/resource-center/?page=5)
11:29:10	41458/41458	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2004:29:08%20GMT	https://www.tesol.org/resource-center/promoting-self-regulation-and-critical-reflection-in-the-writing-classroom/	C:/My%20Web%20Sites/Tesol/www.tesol.org/resource-center/promoting-self-regulation-and-critical-reflection-in-the-writing-classroom/index.html	(from https://www.tesol.org/resource-center/?page=5)
11:29:11	40711/40711	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2004:29:09%20GMT	https://www.tesol.org/resource-center/vocabulary-practice-lesson-plan/	C:/My%20Web%20Sites/Tesol/www.tesol.org/resource-center/vocabulary-practice-lesson-plan/index.html	(from https://www.tesol.org/resource-center/?page=5)
11:29:11	42914/42914	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2004:29:11%20GMT	https://www.tesol.org/resource-center/flipped-classroom-past-perfect-tense-lesson-plan-part-1/	C:/My%20Web%20Sites/Tesol/www.tesol.org/resource-center/flipped-classroom-past-perfect-tense-lesson-plan-part-1/index.html	(from https://www.tesol.org/resource-center/?page=5)
11:29:13	114378/114378	---M--	200	added ('OK')	image/png	etag:%221d94ad88a6fb0ca%22	https://www.tesol.org/media/m5khj4y0/community-and-family-toolkit-480-x-480.png	C:/My%20Web%20Sites/Tesol/www.tesol.org/media/m5khj4y0/community-and-family-toolkit-480-x-480.png	(from https://www.tesol.org/advocacy/advocacy-resources/community-and-family-toolkit/)
11:29:13	40779/40779	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2004:29:12%20GMT	https://www.tesol.org/resource-center/speaking-activity-for-intermediate-level/	C:/My%20Web%20Sites/Tesol/www.tesol.org/resource-center/speaking-activity-for-intermediate-level/index.html	(from https://www.tesol.org/resource-center/?page=5)
11:29:13	40999/40999	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2004:29:12%20GMT	https://www.tesol.org/resource-center/vocabulary-and-linkers-production-activity/	C:/My%20Web%20Sites/Tesol/www.tesol.org/resource-center/vocabulary-and-linkers-production-activity/index.html	(from https://www.tesol.org/resource-center/?page=5)
11:29:14	39416/39416	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2004:29:12%20GMT	https://www.tesol.org/resource-center/vocabulary-exercises/	C:/My%20Web%20Sites/Tesol/www.tesol.org/resource-center/vocabulary-exercises/index.html	(from https://www.tesol.org/resource-center/?page=5)
11:29:14	40410/40410	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2004:29:14%20GMT	https://www.tesol.org/resource-center/a-cup-of-coffee-with-tesol-experts-copyright-oers/	C:/My%20Web%20Sites/Tesol/www.tesol.org/resource-center/a-cup-of-coffee-with-tesol-experts-copyright-oers/index.html	(from https://www.tesol.org/resource-center/?page=5)
11:29:15	114378/114378	---M--	200	added ('OK')	image/png	etag:%221d94ad88a6fb0ca%22	https://www.tesol.org/media/m5khj4y0/community-and-family-toolkit-480-x-480.png?width=160&height=120&rnd=133174726606570000	C:/My%20Web%20Sites/Tesol/www.tesol.org/media/m5khj4y0/community-and-family-toolkit-480-x-480f780.png	(from https://www.tesol.org/advocacy/advocacy-resources/community-and-family-toolkit/)
11:29:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Jan%202025%2004:29:15%20GMT	https://www.tesol.org/join-tesol/global-membership-fund/	C:/My%20Web%20Sites/Tesol/www.tesol.org/join-tesol/global-membership-fund/index.html	(from https://www.tesol.org/about/tesol-statements-and-action/)
11:29:16	42678/42678	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2004:29:14%20GMT	https://www.tesol.org/resource-center/paraphrasing-activity/	C:/My%20Web%20Sites/Tesol/www.tesol.org/resource-center/paraphrasing-activity/index.html	(from https://www.tesol.org/resource-center/?page=5)
11:29:16	40878/40878	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2004:29:15%20GMT	https://www.tesol.org/resource-center/review-of-the-present-continuous-game/	C:/My%20Web%20Sites/Tesol/www.tesol.org/resource-center/review-of-the-present-continuous-game/index.html	(from https://www.tesol.org/resource-center/?page=5)
11:29:18	0/0	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2012%20Jan%202025%2004:29:18%20GMT	https://www.tesol.org/news-landing-page/2020/07/15/tesol-statement-on-withdrawal-of-guidance-banning-international-students-in-u.s	C:/My%20Web%20Sites/Tesol/www.tesol.org/news-landing-page/2020/07/15/tesol-statement-on-withdrawal-of-guidance-banning-international-students-in-u.1c9.delayed	(from https://www.tesol.org/advocacy/advocacy-resources/resources-on-immigration-and-refugee-concerns/)
11:29:20	38793/38793	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2004:29:18%20GMT	https://www.tesol.org/news/tesol-supports-us-department-of-justice-s-memo-regarding-services-for-multilingual-learners-of-english/	C:/My%20Web%20Sites/Tesol/www.tesol.org/news/tesol-supports-us-department-of-justice-s-memo-regarding-services-for-multilingual-learners-of-english/index.html	(from https://www.tesol.org/advocacy/advocacy-resources/resources-on-immigration-and-refugee-concerns/)
11:29:20	38796/38796	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2004:29:18%20GMT	https://www.tesol.org/news/tesol-statement-on-the-us-5th-circuit-court-of-appeals-ruling-invalidating-daca/	C:/My%20Web%20Sites/Tesol/www.tesol.org/news/tesol-statement-on-the-us-5th-circuit-court-of-appeals-ruling-invalidating-daca/index.html	(from https://www.tesol.org/advocacy/advocacy-resources/resources-on-immigration-and-refugee-concerns/)
11:29:21	39521/39521	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2004:29:19%20GMT	https://www.tesol.org/news/tesol-joins-coalition-for-the-american-dream-commemorating-10-years-of-daca-submits-letter-to-senate-and-house-leaders-in-support-of-legislation-to-make-daca-permanent/	C:/My%20Web%20Sites/Tesol/www.tesol.org/news/tesol-joins-coalition-for-the-american-dream-commemorating-10-years-of-daca-submits-letter-to-senate-and-house-leaders-in-support-of-legislation-to-make-daca-permanent/index.html	(from https://www.tesol.org/advocacy/advocacy-resources/resources-on-immigration-and-refugee-concerns/)
11:29:21	7241914/7241914	---M--	200	added ('OK')	application/pdf	etag:%221d94ad880228f3a%22	https://www.tesol.org/media/424amu1n/tesol-community-and-family-toolkit.pdf	C:/My%20Web%20Sites/Tesol/www.tesol.org/media/424amu1n/tesol-community-and-family-toolkit.pdf	(from https://www.tesol.org/advocacy/advocacy-resources/community-and-family-toolkit/)
11:29:22	38290/38290	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2004:29:21%20GMT	https://www.tesol.org/news/tesol-signs-on-to-letter-calling-for-changes-to-cultural-exchange-visas-in-us/	C:/My%20Web%20Sites/Tesol/www.tesol.org/news/tesol-signs-on-to-letter-calling-for-changes-to-cultural-exchange-visas-in-us/index.html	(from https://www.tesol.org/advocacy/advocacy-resources/resources-on-immigration-and-refugee-concerns/)
11:29:22	39231/39231	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2004:29:21%20GMT	https://www.tesol.org/news/tesol-joins-coalition-for-the-american-dream-submits-comments-to-us-department-of-homeland-security-in-support-of-daca-policy/	C:/My%20Web%20Sites/Tesol/www.tesol.org/news/tesol-joins-coalition-for-the-american-dream-submits-comments-to-us-department-of-homeland-security-in-support-of-daca-policy/index.html	(from https://www.tesol.org/advocacy/advocacy-resources/resources-on-immigration-and-refugee-concerns/)
11:29:22	38915/38915	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2012%20Jan%202025%2004:29:21%20GMT	https://www.tesol.org/news-landing-page/2020/07/08/tesol-englishusa-and-uciep-oppose-ice-guidance-on-international-english-language-program-students-for-fall-2020	C:/My%20Web%20Sites/Tesol/www.tesol.org/news-landing-page/2020/07/08/tesol-englishusa-and-uciep-oppose-ice-guidance-on-international-english-language-program-students-for-fall-2020.1ca.delayed	(from https://www.tesol.org/advocacy/advocacy-resources/resources-on-immigration-and-refugee-concerns/)
11:29:25	38929/38929	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2004:29:23%20GMT	https://www.tesol.org/news/tesol-condemns-global-acts-of-violence-and-discrimination-against-asians/	C:/My%20Web%20Sites/Tesol/www.tesol.org/news/tesol-condemns-global-acts-of-violence-and-discrimination-against-asians/index.html	(from https://www.tesol.org/advocacy/advocacy-resources/resources-on-immigration-and-refugee-concerns/)
11:29:25	39272/39272	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2004:29:23%20GMT	https://www.tesol.org/news/tesol-joins-over-180-organizations-in-call-for-bipartisan-immigration-reform-in-the-united-states/	C:/My%20Web%20Sites/Tesol/www.tesol.org/news/tesol-joins-over-180-organizations-in-call-for-bipartisan-immigration-reform-in-the-united-states/index.html	(from https://www.tesol.org/advocacy/advocacy-resources/resources-on-immigration-and-refugee-concerns/)
11:29:26	39163/39163	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2004:29:23%20GMT	https://www.tesol.org/news/tesol-submits-comments-outlining-concerns-over-new-us-citizenship-exam/	C:/My%20Web%20Sites/Tesol/www.tesol.org/news/tesol-submits-comments-outlining-concerns-over-new-us-citizenship-exam/index.html	(from https://www.tesol.org/advocacy/advocacy-resources/resources-on-immigration-and-refugee-concerns/)
11:29:26	38564/38564	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2004:29:23%20GMT	https://www.tesol.org/news/tesol-joins-uciep-and-englishusa-in-submitting-comments-in-opposition-to-proposed-student-visa-rule/	C:/My%20Web%20Sites/Tesol/www.tesol.org/news/tesol-joins-uciep-and-englishusa-in-submitting-comments-in-opposition-to-proposed-student-visa-rule/index.html	(from https://www.tesol.org/advocacy/advocacy-resources/resources-on-immigration-and-refugee-concerns/)
11:29:27	39231/39231	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2004:29:27%20GMT	https://www.tesol.org/news/tesol-continues-to-monitor-daca-situation-in-us/	C:/My%20Web%20Sites/Tesol/www.tesol.org/news/tesol-continues-to-monitor-daca-situation-in-us/index.html	(from https://www.tesol.org/advocacy/advocacy-resources/resources-on-immigration-and-refugee-concerns/)
11:29:27	38915/38915	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2012%20Jan%202025%2004:29:27%20GMT	https://www.tesol.org/news-landing-page/2020/07/03/tesol-joins-over-800-organizations-in-opposition-to-ban-on-j-1-visas-in-the-united-states	C:/My%20Web%20Sites/Tesol/www.tesol.org/news-landing-page/2020/07/03/tesol-joins-over-800-organizations-in-opposition-to-ban-on-j-1-visas-in-the-united-states.1cb.delayed	(from https://www.tesol.org/advocacy/advocacy-resources/resources-on-immigration-and-refugee-concerns/)
11:29:29	38915/38915	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2012%20Jan%202025%2004:29:28%20GMT	https://www.tesol.org/news-landing-page/2020/06/18/tesol-applauds-scotus-decision-to-support-dreamers	C:/My%20Web%20Sites/Tesol/www.tesol.org/news-landing-page/2020/06/18/tesol-applauds-scotus-decision-to-support-dreamers.1cc.delayed	(from https://www.tesol.org/advocacy/advocacy-resources/resources-on-immigration-and-refugee-concerns/)
11:29:30	38915/38915	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2012%20Jan%202025%2004:29:30%20GMT	https://www.tesol.org/news-landing-page/2019/06/07/tesol-statement-on-cuts-to-education-for-detained-migrant-children	C:/My%20Web%20Sites/Tesol/www.tesol.org/news-landing-page/2019/06/07/tesol-statement-on-cuts-to-education-for-detained-migrant-children.1cd.delayed	(from https://www.tesol.org/advocacy/advocacy-resources/resources-on-immigration-and-refugee-concerns/)
11:29:32	38915/38915	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2012%20Jan%202025%2004:29:31%20GMT	https://www.tesol.org/news-landing-page/2019/05/15/tesol-statement-supporting-the-american-dream-and-promise-act	C:/My%20Web%20Sites/Tesol/www.tesol.org/news-landing-page/2019/05/15/tesol-statement-supporting-the-american-dream-and-promise-act.1ce.delayed	(from https://www.tesol.org/advocacy/advocacy-resources/resources-on-immigration-and-refugee-concerns/)
11:29:33	38931/38931	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2004:29:33%20GMT	https://www.tesol.org/resource-center/integrating-social-justice-into-teacher-education-classroom/	C:/My%20Web%20Sites/Tesol/www.tesol.org/resource-center/integrating-social-justice-into-teacher-education-classroom/index.html	(from https://www.tesol.org/advocacy/advocacy-resources/resources-on-immigration-and-refugee-concerns/)
11:29:33	72381/72381	---M--	200	added ('OK')	image/jpeg	etag:%221db4041b585f3bd%22	https://www.tesol.org/media/ljzfwbln/advocacy-image.jpeg	C:/My%20Web%20Sites/Tesol/www.tesol.org/media/ljzfwbln/advocacy-image.jpg	(from https://www.tesol.org/advocacy/advocacy-resources/resources-on-immigration-and-refugee-concerns/)
11:29:35	185984/185984	---M--	200	added ('OK')	image/png	etag:%221d94ad892c49f80%22	https://www.tesol.org/media/wigp0wwx/oragne-yellow-background-2.png?width=160&height=140&rnd=133754439858570000	C:/My%20Web%20Sites/Tesol/www.tesol.org/media/wigp0wwx/oragne-yellow-background-252fa.png	(from https://www.tesol.org/advocacy/advocacy-resources/fact-sheets/)
11:29:36	191211/191211	---M--	200	added ('OK')	application/pdf	etag:%221d9e0fef9b58beb%22	https://www.tesol.org/media/apykknbr/20230906-immigrant-dcl.pdf	C:/My%20Web%20Sites/Tesol/www.tesol.org/media/apykknbr/20230906-immigrant-dcl.pdf	(from https://www.tesol.org/advocacy/advocacy-resources/fact-sheets/)
11:29:37	303576/303576	---M--	200	added ('OK')	application/pdf	etag:%221d9d532026a9a58%22	https://www.tesol.org/media/ldyptlub/adult-ed-participants-2012-2021-nrs-octae.pdf	C:/My%20Web%20Sites/Tesol/www.tesol.org/media/ldyptlub/adult-ed-participants-2012-2021-nrs-octae.pdf	(from https://www.tesol.org/advocacy/advocacy-resources/fact-sheets/)
11:29:39	38915/38915	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2012%20Jan%202025%2004:29:38%20GMT	https://www.tesol.org/Terminal%20Degree%20for%20Teaching%20English%20as%20a%20Second,%20Foreign,%20or%20Additional%20Language	C:/My%20Web%20Sites/Tesol/www.tesol.org/Terminal%20Degree%20for%20Teaching%20English%20as%20a%20Second,%20Foreign,%20or%20Additional%20Language.1d4.delayed	(from https://www.tesol.org/advocacy/advocacy-resources/fact-sheets/)
11:29:39	1078412/1078412	---M--	200	added ('OK')	application/pdf	etag:%221da1704f951a00c%22	https://www.tesol.org/media/vuwp5stc/english_program_data-2023_final.pdf	C:/My%20Web%20Sites/Tesol/www.tesol.org/media/vuwp5stc/english_program_data-2023_final.pdf	(from https://www.tesol.org/advocacy/advocacy-resources/fact-sheets/)
11:29:40	64330/64330	---M--	200	added ('OK')	image/png	etag:%221d94ad8880b4f4a%22	https://www.tesol.org/media/ispdqxbc/essa-graphic-480-x-480.png	C:/My%20Web%20Sites/Tesol/www.tesol.org/media/ispdqxbc/essa-graphic-480-x-480.png	(from https://www.tesol.org/advocacy/advocacy-resources/essa/)
11:29:42	64330/64330	---M--	200	added ('OK')	image/png	etag:%221d94ad8880b4f4a%22	https://www.tesol.org/media/ispdqxbc/essa-graphic-480-x-480.png?width=160&height=120&rnd=133174656731100000	C:/My%20Web%20Sites/Tesol/www.tesol.org/media/ispdqxbc/essa-graphic-480-x-48046a9.png	(from https://www.tesol.org/advocacy/advocacy-resources/essa/)
11:29:44	872938/872938	---M--	200	added ('OK')	application/pdf	etag:%221d94ad88fc6096a%22	https://www.tesol.org/media/teuef0oa/tesol-essa-resource-kit-final.pdf	C:/My%20Web%20Sites/Tesol/www.tesol.org/media/teuef0oa/tesol-essa-resource-kit-final.pdf	(from https://www.tesol.org/advocacy/advocacy-resources/essa/)
